Real,Previsto
3.0,7.02
5.0,2.68
3.0,2.84
7.0,9.78
39.0,59.12
6.0,23.3
1.0,9.06
1.0,3.78
3.0,4.72
1.0,5.32
1.0,4.76
10.0,9.48
3.0,4.44
1.0,2.96
1.0,7.02
3.0,4.4
1.0,6.68
5.0,9.04
2.0,8.48
8.0,3.34
24.0,18.22
2.0,18.2
1.0,1.4714285714285713
1.0,2.302
2.0,4.28
1.0,1.92
4.0,8.4
6.0,8.54
9.0,15.96
41.0,36.5
12.0,13.32
25.0,29.72
23.0,37.45112
9.0,13.44
25.0,26.57516
10.0,6.64
7.0,10.78
2.0,5.22
21.0,14.56
16.0,12.6
14.0,10.62
10.0,9.12
8.0,11.28
6.0,8.48
42.0,53.38
23.0,38.26278
13.0,20.46
5.0,2.7
5.0,4.78
22.0,25.18
13.0,7.38
11.0,10.34
3.0,3.84
9.0,8.16
3.0,5.86
4.0,10.26
4.0,5.36
17.0,32.68
19.0,16.12
6.0,5.3
1.0,2.576666666666666
5.0,4.32
12.0,6.52
3.0,3.4999999999999996
4.0,5.36
2.0,2.22
1.0,2.933333333333333
4.0,2.66
3.0,8.64288
6.0,15.24
2.0,3.07678
1.0,8.043333333333333
3.0,7.46
12.0,16.44
20.0,53.72
13.0,19.64
20.0,15.98
9.0,8.39332
34.0,20.1231
15.0,18.68996
5.0,10.04444
17.0,23.06
10.0,6.86
2.0,5.96
12.0,8.42
1.0,4.913333333333333
6.0,4.46
5.0,4.843013333333333
31.0,18.9
22.0,41.14
48.0,43.18
4.0,18.24
16.0,36.64
2.0,6.24
5.0,8.46
11.0,24.58
7.0,29.64
2.0,20.3
11.0,12.96
6.0,8.88
25.0,12.52
5.0,17.02
6.0,9.26
42.0,59.04
2.0,6.24
3.0,3.66
12.0,9.04
2.0,4.913333333333333
49.0,13.72
11.0,11.9
64.0,32.92
23.0,40.18
30.0,76.26
4.0,42.86
18.0,47.78
2.0,4.2
1.0,2.34
94.0,182.26
8.0,10.82
15.0,10.5
3.0,2.9
6.0,4.56
2.0,3.46
1.0,3.8
2.0,5.08
6.0,9.18
3.0,35.18
1.0,6.1
3.0,4.7
1.0,11.04
22.0,11.36
8.0,9.8
27.0,22.56
3.0,8.46
17.0,17.7
8.0,5.74
27.0,11.66
5.0,5.94
9.0,8.88
38.0,12.0
2.0,9.38
3.0,5.1
12.0,30.339840000000002
1.0,7.64
6.0,16.04
120.0,196.19384
2.0,7.9
6.0,7.82
1.0,8.96288
5.0,4.96
1.0,6.36
932.0,3986.76
26.0,54.58
137.0,37.28
214.0,102.1
24.0,48.04
6.0,28.82
11.0,16.04
160.0,265.32
1.0,2.12
2.0,5.2
12.0,16.52
5.0,4.36
20.0,18.78
22.0,19.4
28.0,27.742780000000003
11.0,16.68
11.0,17.64
17.0,15.586680000000001
21.0,34.06
1.0,4.02
11.0,10.52
9.0,8.62
5.0,2.22
23.0,14.3
5.0,16.12
30.0,25.58
21.0,22.9
9.0,7.86
32.0,124.4
15.0,12.12
1.0,5.84
1.0,4.28
6.0,5.66
4.0,5.48
4.0,5.48
2.0,8.32
3.0,6.78
1.0,29.68
2.0,17.22
1.0,16.26748
5.0,7.6
2.0,4.88
10.0,9.18
13.0,4.32
3.0,6.02
2.0,9.1
6.0,2.44
4.0,4.0
8.0,8.92
22.0,7.9787799999999995
10.0,4.8
21.0,30.9
7.0,18.37908
4.0,4.92
3.0,7.6
28.0,17.52
2.0,2.9066666666666663
15.0,25.26
10.0,22.94
6.0,8.88
21.0,13.8
5.0,3.54
6.0,7.84
17.0,11.14
15.0,11.92
13.0,15.44
2.0,1.4714285714285713
2.0,3.6
3.0,3.5
2.0,4.36
1.0,5.46
3.0,3.75
3.0,4.2
13.0,9.18
5.0,7.04
4.0,3.46
4.0,2.417693333333333
3.0,9.48
2.0,5.38
3.0,4.06
4.0,9.64
19.0,23.58
224.0,152.32
101.0,59.78
2.0,3.18
2.0,12.2
2.0,4.37764
30.0,33.74
3.0,3.38
362.0,301.82
240.0,268.82
6.0,9.12
40.0,14.5
1.0,9.16
2.0,6.82
209.0,226.54
542.0,514.74
335.0,410.76
3.0,8.04
25.0,34.44
24.0,56.34
16.0,18.92
103.0,55.44
2.0,4.06
2.0,3.08
1.0,25.58
52.0,129.06
41.0,21.16
11.0,2.42
20.0,18.68
10.0,9.28
7.0,6.1
22.0,21.84
14.0,8.76
7.0,41.36
45.0,1361.02
89.0,2405.74
9.0,115.9
24.0,461.78
248.0,1689.22
2.0,8.0
4.0,3.28968
1.0,4.62
4.0,1.8
8.0,4.8
1.0,5.12
3.0,3.99
13.0,8.7
4.0,9.28
11.0,66.69648000000001
56.0,817.66
4.0,6.02
165.0,454.34
60.0,128.0
5.0,6.7
1.0,5.72
21.0,35.86
14.0,47.92
5.0,10.32
2.0,12.82
5.0,4.06
2.0,2.7860266666666664
14.0,20.02
22.0,15.14
2.0,3.78
3.0,2.0761085714285716
5.0,7.3
4.0,1.7664600000000001
1.0,1.7283466666666667
12.0,3.72
2.0,3.29678
10.0,7.32
1.0,4.7
9.0,4.96
8.0,4.22968
6.0,4.72
2.0,5.96
5.0,5.7
8.0,3.06
1.0,4.64
3.0,6.64
2.0,8.3
2.0,4.94
5.0,3.62
3.0,6.12
11.0,5.52
3.0,2.94
12.0,5.0
2.0,2.96
3.0,22.4
4.0,5.84
1572.0,2057.32
2.0,6.146666666666667
150.0,231.22
111.0,87.32
10.0,10.54
54.0,40.96
15.0,21.22
17.0,86.34
19.0,13.72
35.0,60.16
38.0,111.18693999999999
76.0,63.84
53.0,146.4
13.0,20.78
14.0,18.0
1241.0,1043.7
13.0,29.22
10.0,40.68
6.0,1.68
14.0,57.18
504.0,985.5
12.0,162.56
41.0,486.26
17.0,15.7
5.0,12.58
1.0,8.426666666666666
5.0,6.24
385.0,470.84
117.0,145.66
117.0,138.12
150.0,243.38
4.0,14.383519999999999
126.0,141.04
124.0,141.66
6.0,15.14
8.0,8.84
3.0,13.8
140.0,111.12
8.0,22.64
57.0,88.46
122.0,147.36
191.0,86.26
20.0,9.9
3.0,10.78
4.0,10.04
9.0,40.5
415.0,1183.94
11.0,41.28
6.0,55.24608
3.0,2.76
3.0,4.88
87.0,58.26
2.0,3.38
2.0,5.26
2.0,9.28
10.0,10.36
42.0,42.9
7.0,11.9
9.0,13.76
1.0,9.32
8.0,12.44
21.0,26.22
3.0,14.92
2.0,3.9466666666666663
7.0,9.34
8.0,10.36
30.0,125.5
7.0,5.6
2.0,4.38
1.0,10.061666666666666
5.0,4.5
31.0,34.276379999999996
11.0,30.77892
23.0,7.2
1.0,12.04
1.0,6.18
24.0,348.88
1799.0,6775.02
4327.0,1124.8
1.0,5.5482
68.0,110.12
1.0,5.18
7.0,4.78
15.0,6.26
4.0,2.8
6.0,4.26
8.0,2.3
9.0,7.12
3.0,2.14
9.0,4.52
2.0,4.48
8.0,18.82
4.0,4.76
1.0,4.74
174.0,212.52
30.0,30.34
122.0,102.28
3.0,22.04
34.0,21.7
173.0,148.62
72.0,46.8
253.0,541.82
6.0,56.9
2.0,2.94
13.0,10.84
2.0,14.02
13.0,23.82
2.0,1.3896800000000002
3.0,6.82
78.0,68.16
58.0,123.92
19.0,15.42
10.0,13.02
7.0,24.34
154.0,132.82
15.0,4.968
94.0,227.18
15.0,27.144180000000002
17.0,8.06
11.0,16.58
19.0,21.48
6.0,10.359459999999999
12.0,30.45112
60.0,109.72
5.0,19.74
53.0,58.0
97.0,112.82
4.0,5.11
631.0,619.9
28.0,18.92
1.0,11.1
13.0,20.787480000000002
1.0,13.2
1563.0,2040.44
8.0,7.62
1.0,6.46
1.0,2.05678
20.0,11.06
5.0,11.9
8.0,11.8
22.0,12.0
16.0,17.186680000000003
10.0,13.64
2.0,4.86
2.0,2.2516666666666665
3.0,2.26
4.0,2.44
1.0,4.6033333333333335
5.0,3.1466666666666665
2.0,2.1
1.0,1.2666666666666666
1.0,6.36
6.0,3.08
5.0,4.34
1.0,11.415
7.0,7.2
7.0,5.16
8.0,5.32
8.0,3.02
1.0,13.22
5.0,1.54
7.0,2.6
3.0,5.02
3.0,5.42
5.0,3.94
5.0,2.3266666666666667
3.0,8.29678
1.0,5.62
3.0,2.93678
4.0,3.18
1.0,10.3
5.0,15.84
22.0,34.64166
69.0,186.68
16.0,136.75384
4.0,7.86
3.0,5.18
6.0,9.82
9.0,9.00172
2.0,3.9
76.0,49.22
16.0,23.96
4.0,4.9
35.0,27.5
1.0,5.986666666666667
16.0,9.92
2.0,1.76
23.0,35.94166
3.0,21.98
26.0,21.58
35.0,99.18
5.0,14.38
11.0,4.66
2.0,18.74
6.0,10.04
48.0,68.56
5.0,4.58
6.0,23.4
18.0,11.22
16.0,10.0
14.0,5.24
8.0,7.0
4.0,47.32
3.0,2.94
23.0,21.16
6.0,4.03
5.0,5.98
17.0,30.71638
8.0,25.12
13.0,69.7
3.0,3.861893333333333
4.0,3.0496799999999995
1.0,2.6
75.0,476.0
3.0,3.38
2.0,3.0349180952380954
3.0,7.34
10.0,15.42
8.0,8.7
1.0,2.9400199999999996
2.0,2.9967799999999998
1.0,1.9307066666666666
20.0,8.78748
5.0,19.36
5.0,4.62
3.0,19.39496
1.0,1.9967333333333332
11.0,13.02
22.0,762.48
5.0,2.84
4.0,1.89
58.0,169.34
106.0,266.08
69.0,145.86
2.0,9.08
1.0,7.6
2.0,5.56
476.0,317.56
4.0,10.978779999999999
5.0,2.66
7.0,9.52
4.0,5.36
2.0,4.06
3.0,5.22
1.0,3.9
7.0,6.72
4.0,4.42
1.0,11.53878
15.0,7.06
19.0,29.88
25.0,19.54
24.0,23.84
5.0,5.84
5.0,3.64
299.0,1099.12
237.0,931.56
25.0,239.24
135.0,557.84
1.0,110.64078
32.0,140.16
36.0,105.38
44.0,167.74
1.0,212.75383999999997
25.0,161.16
9.0,64.62
5.0,88.99688
13.0,4.58
24.0,29.6
28.0,41.9
27.0,16.6
20.0,31.4
8.0,13.06
40.0,31.2
15.0,35.04
2.0,6.2
3.0,3.32
1.0,3.14
1.0,3.29678
4.0,6.16
21.0,28.42
19.0,33.96
11.0,117.72432
22.0,15.02
2.0,12.24
14.0,12.07192
11.0,27.72
40.0,11.62
14.0,25.08
7.0,35.9
3.0,3.43
4.0,3.16
1.0,3.0496799999999995
674.0,1827.84
35.0,92.60768
9.0,11.62
11.0,28.712540000000004
13.0,13.36
6.0,8.74
144.0,622.0
84.0,96.46694
7.0,12.14
6.0,24.06
11.0,19.54
15.0,6.84
57.0,87.92
18.0,25.37276
7.0,11.6802
82.0,269.76
237.0,325.66
157.0,159.62
7.0,2.68
67.0,101.76
130.0,481.16
29.0,34.75492
1.0,5.94
178.0,156.68
26.0,135.36
2.0,4.84
22.0,36.34
30.0,125.64
7.0,6.2
7.0,35.28
1.0,20.32
12.0,52.79216
6.0,8.89764
2.0,3.88
8.0,9.7
17.0,12.38
2.0,1.56
2.0,1.56
1.0,3.0349180952380954
1.0,3.78
3.0,1.46968
1.0,3.21
1.0,9.6
18.0,15.54
40.0,63.82694000000001
9.0,6.96
7.0,19.42
12.0,12.88
1.0,16.98
18.0,28.41166
33.0,29.81946
21.0,17.34
24.0,26.52
5.0,11.4
22.0,22.98
10.0,17.66
11.0,7.72
40.0,32.69166
2.0,3.755
1729.0,3840.28
385.0,1046.08
2.0,1.9327142857142858
27.0,24.27166
1.0,2.39
2.0,5.38
37.0,14.16
1.0,4.86
20.0,5.26
210.0,313.72
42.0,10.28
13.0,21.04
4.0,3.62
12.0,15.9
16.0,45.58
17.0,13.08
3.0,26.651660000000003
16.0,42.92
7.0,12.04
5.0,5.65
1.0,6.44
2.0,17.8
3.0,7.84
5.0,11.66
8.0,14.46
33.0,63.38
5.0,4.52
13.0,15.1404
1.0,36.66
113.0,97.92
521.0,3227.7
252.0,533.84
7.0,10.06
27.0,60.96694
71.0,76.54
30.0,34.64
42.0,47.74166
24.0,93.23384
24.0,16.58
29.0,28.856379999999998
12.0,35.14
3.0,10.62
6.0,10.38
15.0,3.72
12.0,9.36
4.0,4.58
5.0,16.78
25.0,29.26
39.0,95.02
8.0,4.92
2.0,5.62
4.0,16.9
1.0,7.36
4.0,12.02
6.0,3.9
72.0,43.4
3.0,10.18
77.0,56.08
93.0,46.33572
34.0,43.26
64.0,37.58
1.0,12.9
97.0,67.42
44.0,46.74
66.0,37.74
90.0,44.38
127.0,46.74
13.0,12.84
9.0,10.66
6.0,18.5
18.0,30.32
11.0,4.5
2.0,6.8
1.0,2.48
2.0,7.88
4.0,7.22
9.0,6.14
11.0,114.3
6.0,7.487239999999999
12.0,6.2
10.0,21.1
3.0,5.46
2.0,12.96
20.0,12.5404
16.0,8.44
1.0,11.06
6.0,9.56
16.0,8.12
22.0,15.36
11.0,4.71528
2.0,7.5
4.0,13.3
17.0,21.06
21.0,16.56
13.0,38.18
3.0,14.62
18.0,15.82
32.0,65.24
2.0,39.48
2.0,44.08
1.0,3.816346666666667
76.0,55.4
4.0,12.76
12.0,3.96
55.0,30.72
2.0,1.76
2.0,3.5
29.0,17.86
1597.0,1259.24
1.0,9.8
2.0,9.62
9.0,16.7
27.0,9.58
29.0,26.26
6.0,63.3
4.0,15.98
38.0,44.72
6.0,56.8
14.0,45.66
65.0,99.68
11.0,39.96
3.0,4.16
1.0,7.22
3.0,4.66
1399.0,1326.1
2.0,14.46
54.0,23.18
18.0,44.54
5.0,8.91878
3.0,2.66
17.0,25.95946
176.0,144.36
58.0,51.12
21.0,51.56
1.0,7.22
5.0,3.8
3.0,5.92
190.0,168.5
202.0,113.78
46.0,73.96
104.0,77.98
55.0,34.7
49.0,73.3
126.0,154.88
117.0,159.2
1.0,5.52
204.0,165.26
301.0,364.74
52.0,92.78
2.0,14.88
2.0,29.96
28.0,44.88
3.0,38.9
8.0,28.48
69.0,321.78
115.0,194.26
305.0,312.02
9.0,32.84
140.0,196.08
187.0,175.76
6.0,19.14
250.0,108.38
118.0,91.32
115.0,122.44
1.0,12.88
12.0,40.28
8.0,6.06
9.0,16.24
4.0,7.02
1.0,8.48
26.0,117.93384
18.0,17.6
15.0,31.42
26.0,34.02
58.0,61.66
11.0,15.1
18.0,102.54
24.0,11.7
134.0,86.1
36.0,67.26
16.0,74.82
272.0,52.88
11.0,8.24
5.0,4.52
39.0,35.42
9.0,6.26
40.0,61.48
74.0,82.86
3.0,5.48
2.0,13.929960000000001
17.0,748.38
8.0,7.46
4.0,12.88
7.0,25.46
1.0,4.01
37.0,39.3
54.0,48.04
1.0,7.02
14.0,55.567460000000004
13.496,16.72
7.0,8.64
9.0,110.3
110.0,211.86
269.0,2104.1
352.0,599.2
186.0,11.69878
16.0,26.64
7.0,25.7
19.0,15.16
197.0,845.32
5.0,4.12
8.0,1.48
5.0,3.873333333333333
1.0,40.14
397.0,564.14
44.0,40.6
11.0,13.46
13.0,11.42
3.0,3.1
1.0,2.82
1.0,2.92
2.0,11.64
4.0,2.34
2.0,11.52
1.0,7.68
3.0,12.77748
4.0,9.267240000000001
47.0,160.9
3.0,8.028640000000001
10.0,29.94
1.0,8.908333333333333
49.0,13.1
1.0,7.04
4.0,9.7
4.0,2.92
16.0,64.76
28.0,81.44
14.0,37.18
8.0,9.38
4.0,11.32
4.0,9.46
11.0,16.32
5.0,3.74
8.0,7.078779999999999
14.0,45.26
9.0,12.78
15.0,59.36
1117.0,1166.22
3.0,3.96
21.0,28.34
23.0,29.6
1.0,3.88
1.0,7.42
4.0,4.36
6.0,5.94
12.0,6.12
1.0,2.76
1.0,4.28
1.0,3.02712
12.0,7.04
9.0,3.86
2.0,3.79678
4.0,2.42
3.0,7.14
1.0,1.81904
13.0,18.78
19.0,30.14402
35.0,75.22
9.0,17.02
24.0,37.04
32.0,39.32
35.0,39.68
28.0,36.08238
2.0,3.02712
6.0,7.8
8.0,7.98
5.0,5.2
7.0,5.7
1.0,7.9
3.0,6.2
7.0,9.54
4.0,11.24
5.0,5.1
1.0,4.82
4.0,6.48
8.0,7.66
1.0,1.9493600000000004
3.0,4.76
3.0,3.38
43.0,632.6
12.0,6.52
6.0,8.98
7.0,15.6
13.0,20.38
1.0,3.52
31.0,19.24
45.0,625.9
4.0,2.2
1.0,2.302
3.0,5.54
37.0,89.30768
24.0,61.92
4.0,4.78
1.0,1.94
2.0,4.866666666666667
1.0,2.56
9.0,8.98
2.0,5.86
6.0,11.08
1.0,2.44
8.0,7.34
11.0,6.54
3.0,7.14
6.0,16.18
5.0,4.74
10.0,7.36
8.0,6.84
4.0,13.321
1.0,9.16
6.0,12.27878
4.0,3.6
2.0,3.36
3.0,4.24
4.0,5.76
3.0,7.06
79.0,109.84
22.0,35.12
25.0,19.34
27.0,21.5
24.0,22.18
207.0,191.94
29.0,17.0
6.0,15.48
4.0,6.04
11.0,21.19062
47.0,23.44
12.0,34.33112
41.0,35.88
5.0,42.88
69.0,35.42
61.0,29.376379999999997
48.0,43.3
99.0,62.48
61.0,91.04
39.0,63.1
17.0,16.93638
9.0,11.6
12.0,25.14
13.0,15.66
31.0,24.487260000000003
1.0,5.08
5.0,7.48
15.0,17.8
17.0,21.0
25.0,13.1602
38.0,24.34
12.0,7.64
12.0,10.6
14.0,11.96
37.0,29.078940000000003
28.0,53.76
6.0,12.307240000000002
1.0,2.0761085714285716
1.0,5.64
2.0,3.2064799999999996
1.0,2.3433333333333333
2.0,5.2
9.0,10.14
1.0,3.992
7.0,10.12
2.0,4.44
4.0,9.235
1.0,7.56
6.0,4.86
9.0,9.72
34.0,40.62
68.0,46.38
6.0,12.54
10.0,7.06
3.0,2.62
1.0,1.76
18.0,7.967239999999999
1.0,12.949919999999999
8.0,2.38
4.0,144.34
8.0,3.71
13.0,16.36
4.0,6.42
3.0,6.18
3.0,3.3
1.0,3.2
8.0,5.96
2.0,9.43908
7.0,6.78
11.0,10.84
9.0,4.84
62.0,14.2
41.0,41.1
44.0,52.88
2.0,14.98
150.0,43.0
68.0,65.86
564.0,478.6
53.0,94.76
105.0,66.88
49.0,25.21638
31.0,60.12
70.0,42.16
35.0,48.88
2.0,11.24
32.0,29.96
21.0,15.247480000000001
9.0,187.42
33.0,34.546640000000004
166.0,189.76
3.0,4.84
6.0,26.42
6.0,5.16
7.0,10.88
2.0,6.14
3.0,5.18
3.0,2.58
2.0,6.82
5.0,2.0
1.0,8.42
8.0,7.52
1.0,4.3
5.0,19.4
3.0,4.16
11.0,3.4
4.0,7.22
3.0,3.77
2.0,7.64
12.0,5.04
3.0,7.6
1.0,3.21
3.0,11.4
2.0,8.82
21.0,9.98
25.0,19.74
5.0,6.338779999999999
1.0,5.86
8.0,6.74
4.0,4.58
2.0,9.78
1.0,4.74
15.0,4.78
3.0,6.66
5.0,7.4
9.0,11.44444
6.0,5.12
6.0,36.78
2.0,6.14
4.0,7.54
4.0,4.2
7.0,7.46
6.0,3.08
5.0,1.96
4.0,1.9636666666666667
12.0,3.2
1.0,8.22
4.0,6.28
18.0,7.56
9.0,4.78
7.0,8.6
4.0,4.3
4.0,4.92
8.0,4.92
4.0,4.48
4.0,2.02
3.0,2.635
2.0,12.26
4.0,16.38
18.0,24.502779999999998
23.0,10.18
24.0,81.18694
52.0,191.34
63.0,145.92
126.0,192.16
9.0,100.80694
32.0,127.98
50.0,104.56
26.0,93.32
129.0,135.4
34.0,62.56
15.0,44.96
4.0,16.58
4.0,14.14
226.0,431.18
49.0,135.44
21.0,26.86
1.0,4.76
718.0,3962.18
30.0,22.08
11.0,65.62
65.0,139.4
26.0,136.67384
11.0,21.54
44.0,243.54
17.0,101.08
38.0,154.32
2.0,8.72
151.0,131.38
8.0,18.66
171.0,211.78
37.0,118.66
57.0,211.86
30.0,60.42
36.0,89.04
10.0,15.48
2.0,6.54
4.0,5.9
1.0,3.1
6.0,7.5
6.0,9.24
1.0,9.42
1.0,3.16
1.0,7.26
3.0,14.08
11.0,5.04
2.0,3.78
3.0,9.88
3.0,9.28
8.0,7.92
6.0,21.7
16.0,15.88
4.0,8.36288
4.0,10.46
6.0,14.42
14.0,12.12
3.0,19.78
8.0,11.360199999999999
18.0,8.06
1.0,4.76
4.0,2.94
17.0,46.66
46.0,77.46608
16.0,29.25112
14.0,5.86
22.0,23.48
22.0,17.266679999999997
21.0,35.36
3.0,27.28
15.0,13.22
1.0,4.68
4.0,3.52
2.0,1.2666666666666666
3.0,5.78
44.0,107.99384
18.0,27.78
19.0,16.04
7.0,22.38
11.0,9.3
6.0,15.32
6.0,9.34
13.0,17.1
15.0,12.38
90.0,127.54
10.0,16.2
22.0,16.8
16.0,14.7
53.0,13.5
67.0,82.52
8.0,14.8202
154.0,95.28
19.0,7.94
135.0,179.02
16.0,18.8
33.0,39.56
16.0,23.9
45.0,42.32
4.0,11.5
4.0,19.6
57.0,93.73387999999998
47.0,71.68
15.0,10.44
2.0,3.96
4.0,7.32
40.0,59.32
45.0,108.79384
7.0,22.54
31.0,26.7
9.0,7.58
29.0,57.14
20.0,131.94768
23.0,36.14
18.0,7.74
110.0,94.98
25.0,35.18
2.0,6.44
4.0,5.12
137.0,118.74
12.0,33.04
454.0,377.78
11.0,133.36
45.0,70.00694
56.0,131.24
92.0,70.38
26.0,84.78
95.0,250.42
410.0,697.66
81.0,141.14
279.0,738.5
4.0,22.12
3.0,2.94
7.0,9.76
24.0,29.88
10.0,29.88
15.0,38.46
1.0,17.06
1.0,5.26
2.0,30.14
107.0,107.36
19.0,26.4
31.0,7.48
29.0,24.2
68.0,74.06
101.0,129.82
1.0,7.88
8.0,18.10748
24.0,41.96
525.0,584.0
2.0,7.8
10.0,29.6
2.0,4.1
11.0,5.473333333333334
5.0,4.1
7.0,2.83678
15.0,19.76
4.0,1.8123942857142856
18.0,10.94
269.0,335.74
348.0,336.96
26.0,16.76
538.0,506.08
12.0,10.68
23.0,8.74
26.0,23.72
10.0,14.76
2.0,5.38
15.0,14.58
5.0,4.12
15.0,17.1802
4.0,5.46
6.0,4.08
79.0,15.48
7.0,10.12
5.0,3.37356
12.0,10.37946
1.0,5.6
1.0,5.58
96.0,157.34
239.0,195.84
6.0,6.38
14.0,25.92
3.0,5.86
33.0,80.64
12.0,9.1
46.0,152.24
4.0,85.94
96.0,90.02
62.0,49.1
11.0,18.46
125.0,290.96
90.0,119.14
33.0,29.56
8.0,18.26
17.0,38.8
1.0,1.98
29.0,21.82
9.0,10.78
40.0,37.28402
3.0,6.7
28.0,22.88
11.0,16.86
18.0,20.58
5.0,15.563099999999999
5.0,36.06
1.0,3.82
4.0,9.42
57.0,29.86
27.0,112.32
36.0,45.16
21.0,6.32
25.0,9.4
11.0,29.0
16.0,30.68
22.0,74.5
14.0,6.5
32.0,53.42
15.0,9.44
10.0,8.72
9.0,17.70668
7.0,19.88
1.0,4.28
61.0,44.64166
17.0,25.304180000000002
23.0,29.02
1.0,3.84
35.0,37.0
38.0,108.08
286.0,551.08
9.0,5.4
4.0,7.5
18.0,12.92
49.0,86.18
9.0,13.7
5.0,11.18
3.0,102.46
724.0,634.86
3.0,16.28
7.0,8.66
2.0,5.9
2.0,2.96
7.0,10.84
7.0,9.88
19.0,17.56
18.0,14.48
88.0,155.82
6.0,9.98
2.0,22.32
1.0,10.36
5.0,19.02
5.0,25.5
3.0,6.52
2.0,10.28
6.0,6.5
1.0,3.94
33.0,17.38668
37.0,40.82
14.0,12.54
7.0,8.24
49.0,70.40776000000001
12.0,11.62
50.0,29.28
22.0,8.56
67.0,34.04
11.0,23.24
12.0,22.32
19.0,12.46
21.0,27.34
34.0,19.86
63.0,89.37384
191.0,211.9
103.0,93.42
198.0,226.2
84.0,75.92
68.0,73.82
27.0,18.02
29.0,16.04
23.0,71.38
19.0,20.52
62.0,94.52
41.0,62.54
89.0,71.06
4.0,3.04
13.0,11.48
9.0,17.28
22.0,23.02
9.0,24.88
59.0,34.84
17.0,47.92
1.0,15.4
73.0,109.64
41.0,31.42
5.0,15.94
14.0,19.9
1.0,33.77496
2.0,14.27496
5.0,5.68
5.0,4.66
9.0,6.84
12.0,10.78
9.0,12.26
1.0,20.46
4.0,4.96
8.0,5.28
8.0,8.16
16.0,22.73804
190.0,194.16
13.0,7.24
10.0,14.90748
8.0,14.28
2.0,6.9
1.0,4.36
1.0,4.0
2.0,6.56
1.0,5.3
1.0,17.46
2.0,5.32
31.0,42.6
117.0,135.74
8.0,16.68
1.0,18.46
4.0,5.12
3.0,8.198
49.0,78.79384
34.0,95.29384
6.0,4.34
13.0,39.52
6.0,3.09678
19.0,9.08
18.0,83.58608
46.0,108.05536000000001
16.0,23.04
6.0,15.52
2.0,3.38
26.0,10.78
4.0,4.65764
22.0,7.54
1.0,12.44
33.0,28.12
1.0,1.5766666666666667
23.0,40.8
22.0,22.66
33.0,33.73516
19.0,17.7
28.0,21.8
17.0,16.14
40.0,61.16
26.0,20.34
48.0,68.74
35.0,30.95492
51.0,52.13492
37.0,40.14746
23.0,26.98
39.0,47.46166
35.0,35.32
85.0,118.8
9.0,25.36
13.0,9.6
24.0,17.54
25.0,29.33638
32.0,14.68
39.0,50.28
31.0,26.46844
29.0,42.78166
3.0,3.98
3.0,6.62
2.0,3.3966666666666665
4.0,4.22
1.0,4.32
4.0,3.84
1.0,3.2296799999999997
2.0,2.05678
1.0,3.56
2.0,3.64
1.0,3.28
1.0,5.6
5.0,9.548333333333334
3.0,2.66
2.0,2.32712
11.0,20.84748
1.0,26.967480000000002
2.0,1.5766666666666667
2.0,3.0216666666666665
3.0,4.68
2.0,2.38
1.0,2.2327752380952384
2.0,4.06
5.0,6.62
2.0,3.14
49.0,45.36
14.0,13.063099999999999
40.0,41.2
48.0,46.56
23.0,33.06
4.0,34.3
1.0,6.7
29.0,16.84
4.0,4.34
5.0,4.52
6.0,17.46
11.0,11.1
36.0,25.43166
3.0,103.78
14.0,14.4
41.0,18.88
46.0,42.36
87.0,57.9
162.0,149.4
43.0,41.7
26.0,18.2
47.0,42.44
38.0,56.34
45.0,64.83302
65.0,55.16
38.0,33.84
20.0,13.7
57.0,52.14
19.0,18.66668
23.0,26.6017
57.0,59.54
7.0,11.42
6.0,7.68
2.0,2.88
16.0,20.74
21.0,21.24
28.0,26.48
18.0,52.16
51.0,74.04
2.0,4.88
7.0,4.54
27.0,31.4
8.0,11.64
7.0,5.52
1.0,2.7096799999999996
7.0,9.31776
3.0,4.88
8.0,5.74
9.0,5.52
23.0,14.0
14.0,4.94
8.0,7.7
1.0,5.78
21.0,15.02
18.0,16.04
17.0,19.04
7.0,7.42
7.0,9.0
21.0,16.30672
13.0,21.5
18.0,29.52418
20.0,14.56
11.0,4.66
3.0,5.64
5.0,6.364439999999999
1.0,7.98
15.0,6.58
5.0,19.92
1.0,7.22
4.0,15.36
12.0,8.92
28.0,12.38
13.0,37.4
16.0,16.34
2.0,5.16
4.0,2.64
2.0,5.88
4.0,5.326666666666667
0.0,5.06
39.0,4.28
5.0,6.7
79.0,12.96
8.0,7.36
25.0,16.64
10.0,18.0
58.0,47.74
14.0,15.98
11.0,5.06
15.0,11.86
9.0,30.036379999999998
21.0,18.46668
6.0,6.56
8.0,8.24
5.0,20.08
1.0,2.24
2.0,2.22
18.0,33.96
1.0,35.98
30.0,315.94
9.0,12.78
3.0,7.606666666666667
7.0,6.34
1.0,3.94
41.0,198.34
1.0,4.8
12.0,45.88
61.0,55.86
11.0,58.7
1.0,6.54
13.0,57.26
3470.0,2030.5
4.0,2.8
9.0,32.466080000000005
10.0,102.7
13.0,8.44
4.0,11.76
27.0,97.06
3.0,5.14
2867.0,890.94
52.0,245.2
25.0,18.76
17.0,48.88
40.0,70.72152
221.0,100.52
173.0,583.62
59.0,116.53384
338.0,464.52
363.0,366.14
121.0,23.7
498.0,373.62
4.0,16.6402
5.0,17.6
18.0,21.784180000000003
16.0,22.04
18.0,18.54
6.0,21.84418
