Data,PRODUTO,Real,Linear Regression,Random Forest,Gradient Boosting
2024-03-01,CORANTE LIQUIDO 20ML ROSA PINK MAGO,13.0,0.0,11.78,19.194962717823795
2024-03-01,CORANTE LIQUIDO 20ML VERDE MAGO,32.0,0.0,12.14,19.194962717823795
2024-03-01,CORANTE LIQUIDO 20ML VERMELHO MAGO,42.0,0.0,28.8,21.93565512525938
2024-03-01,CORANTE LIQUIDO 10ML PINK FAB,6.0,0.0,11.34,17.66365649221949
2024-03-01,CORANTE LIQUIDO GEL VERDE BANDEIRA 25G ICEBERG,1.0,0.0,3.5,17.26730392472384
2024-03-01,CORANTE LIQUIDO GEL VERDE FOLHA 25G ICEBERG,2.0,0.0,5.26,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERMELHO RUBI 10ML FAB,3.0,0.0,8.68,17.26730392472384
2024-03-01,CORANTE LIQUIDO VINHO 10ML FAB,4.0,0.0,2.76,17.26730392472384
2024-03-01,CORANTE LIQUIGEL 30G SHOCK LARANJA ARCOLOR,1.0,0.0,1.9493600000000004,17.26730392472384
2024-03-01,CORANTE LIQUIGEL AMARELO 30G ARCOLOR,4.0,0.0,10.82,17.26730392472384
2024-03-01,CORANTE LIQUIGEL AMARELO BABY 30G ARCOLOR,2.0,0.0,1.73168,17.26730392472384
2024-03-01,CORANTE LIQUIGEL AMARELO GEMA 30G ARCOLOR,1.0,0.0,5.66,17.26730392472384
2024-03-01,CORANTE LIQUIGEL AZUL BABY 30G ARCOLOR,2.0,0.0,2.302,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERMELHO NATAL 10ML FAB,6.0,0.0,22.34,17.26730392472384
2024-03-01,CORANTE LIQUIGEL AZUL JEANS 30G ARCOLOR,2.0,0.0,2.793333333333334,17.26730392472384
2024-03-01,CORANTE LIQUIGEL AZUL TURQUESA 30G ARCOLOR,4.0,0.0,1.8567799999999999,17.26730392472384
2024-03-01,CORANTE LIQUIGEL BRANCO 30G ARCOLOR,4.0,0.0,3.26,17.26730392472384
2024-03-01,CORANTE LIQUIGEL COR DA PELE 30G ARCOLOR,2.0,0.0,4.38,17.26730392472384
2024-03-01,CORANTE LIQUIGEL LARANJA 30G ARCOLOR,9.0,0.0,3.16,17.26730392472384
2024-03-01,CORANTE LIQUIGEL MARINHO 30G ARCOLOR,10.0,0.0,5.44,17.26730392472384
2024-03-01,CORANTE LIQUIGEL PINK 30G ARCOLOR,12.0,0.0,8.32,17.26730392472384
2024-03-01,CORANTE LIQUIGEL PRETO 30G ARCOLOR,2.0,0.0,2.22,17.26730392472384
2024-03-01,CORANTE LIQUIGEL ROSA 30G ARCOLOR,4.0,0.0,16.38,17.26730392472384
2024-03-01,CORANTE LIQUIGEL AZUL ROYAL 30G ARCOLOR,12.0,0.0,10.88288,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERMELHO BORDEAUX 10ML ICEBERG,9.0,0.0,2.56,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERMELHO 10ML ICEBERG,11.0,0.0,10.2,19.194962717823795
2024-03-01,CORANTE LIQUIDO VERMELHO 10ML FAB,4.0,0.0,10.22,17.26730392472384
2024-03-01,CORANTE LIQUIDO GEL VERMELHO EXTRA FORTE 60G ICEBERG,3.0,0.0,4.88,17.26730392472384
2024-03-01,CORANTE LIQUIDO GEL VERMELHO MORANGO 25G ICEBERG,8.0,0.0,5.6,17.26730392472384
2024-03-01,CORANTE LIQUIDO GEL VERMELHO NATAL 25G ICEBERG,3.0,0.0,4.5,17.26730392472384
2024-03-01,CORANTE LIQUIDO LARANJA 10ML FAB,7.0,0.0,10.88,17.26730392472384
2024-03-01,CORANTE LIQUIDO LARANJA 10ML ICEBERG,5.0,0.0,2.47178,17.26730392472384
2024-03-01,CORANTE LIQUIDO LILAS 10ML FAB,4.0,0.0,4.94,17.26730392472384
2024-03-01,CORANTE LIQUIDO MARROM 10ML FAB,3.0,0.0,6.54,17.26730392472384
2024-03-01,CORANTE LIQUIDO MARROM 10ML ICEBERG,1.0,0.0,1.5786666666666667,17.26730392472384
2024-03-01,CORANTE LIQUIDO PINK 10ML ICEBERG,1.0,0.0,6.68,17.26730392472384
2024-03-01,CORANTE LIQUIDO PRETO 10ML FAB,1.0,0.0,6.14,17.26730392472384
2024-03-01,CORANTE LIQUIDO PRETO 10ML ICEBERG,2.0,0.0,1.86,17.26730392472384
2024-03-01,CORANTE LIQUIDO PRETO AMEIXA 10ML MIX,1.0,0.0,2.7560000000000002,17.26730392472384
2024-03-01,CORANTE LIQUIDO ROSA CLARO 10ML ICEBERG,2.0,0.0,6.36,17.26730392472384
2024-03-01,CORANTE LIQUIDO ROSA SECO 10ML FAB,5.0,0.0,4.2,17.26730392472384
2024-03-01,CORANTE LIQUIDO ROXO 10ML FAB,9.0,0.0,8.36,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERDE 10ML FAB,4.0,0.0,7.3,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERDE 10ML ICEBERG,3.0,0.0,5.72,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERDE FOLHA 10ML FAB,2.0,0.0,8.24,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERDE LIMAO 10ML ICEBERG,1.0,0.0,4.58,17.26730392472384
2024-03-01,CORANTE LIQUIDO VERDE MENTA 10ML FAB,17.0,0.0,8.66,17.26730392472384
2024-03-01,CORANTE SOFT GEL AMARELO 15G MAGO,30.0,0.0,28.34402,33.20489885077114
2024-03-01,CORANTE SOFT GEL AMARELO 60ML MAGO,16.0,0.0,13.469779999999998,17.66365649221949
2024-03-01,CORANTE SOFT GEL AMARELO DAMASCO 25G MIX,5.0,0.0,12.54,17.66365649221949
2024-03-01,CORANTE SOFTGEL VERMELHO RUBI 25G FAB,3.0,0.0,5.06,17.26730392472384
2024-03-01,CORANTE VERDE 10ML ARCOLOR,6.0,0.0,34.34,17.66365649221949
2024-03-01,CORANTE VERDE FOLHA 10ML MIX,5.0,0.0,15.9,17.66365649221949
2024-03-01,CORANTE VERDE HORTELA 10ML MIX,16.0,0.0,13.72,17.26730392472384
2024-03-01,CORANTE VERDE LIMAO 10ML ARCOLOR,5.0,0.0,10.42,17.66365649221949
2024-03-01,CORANTE VERDE MAR 10ML ARCOLOR,4.0,0.0,7.36,17.26730392472384
2024-03-01,CORANTE VERDE OLIVIA 10ML ARCOLOR,9.0,0.0,3.64,17.26730392472384
2024-03-01,CORANTE VERMELHO 10ML ARCOLOR,27.0,0.0,23.28,27.088629035089365
2024-03-01,CORANTE VERMELHO 1KG ARCOLOR,2.0,0.0,3.0460266666666667,17.26730392472384
2024-03-01,CORANTE VERMELHO BORDO 10ML ARCOLOR,3.0,0.0,7.02,17.26730392472384
2024-03-01,CORANTE VERMELHO BORGONHA 100G MIX,5.0,0.0,2.68,17.26730392472384
2024-03-01,CORANTE VINHO BORDO 10ML MIX,3.0,0.0,2.84,17.26730392472384
2024-03-01,CORANTE VIOLETA 10ML MIX,7.0,0.0,9.78,17.26730392472384
2024-03-01,CORONA EXTRA LONG NECK 330ML,39.0,0.0,59.12,27.284569298029727
2024-03-01,CORANTE VERMELHO MORANGO 10ML MIX,6.0,0.0,23.3,13.874459069813273
2024-03-01,CORANTE SOFTGEL VERMELHO NATAL 25G FAB,1.0,0.0,9.06,17.26730392472384
2024-03-01,CORANTE SOFTGEL VERDE LIMAO 25G FAB,1.0,0.0,3.78,17.26730392472384
2024-03-01,CORANTE SOFTGEL PINK 25G FAB,3.0,0.0,4.72,17.26730392472384
2024-03-01,CORANTE SOFTGEL ROSA 25G FAB,1.0,0.0,5.32,17.26730392472384
2024-03-01,CORANTE SOFTGEL ROSA 60G FAB,1.0,0.0,4.76,17.26730392472384
2024-03-01,CORANTE SOFTGEL ROSA BEBE 25G MIX,10.0,0.0,9.48,17.26730392472384
2024-03-01,CORANTE SOFTGEL ROSA NEON 25G FAB,3.0,0.0,4.44,17.26730392472384
2024-03-01,CORANTE SOFTGEL VERDE NEON 25G FAB,1.0,0.0,2.96,17.26730392472384
2024-03-01,CORANTE SOFTGEL ROXO 25G FAB,1.0,0.0,7.02,17.26730392472384
2024-03-01,CORANTE SOFTGEL SUPER PRETO 25G FAB,3.0,0.0,4.4,17.26730392472384
2024-03-01,CORANTE SOFTGEL SUPER VERMELHO 25G FAB,1.0,0.0,6.68,17.26730392472384
2024-03-01,CORANTE SOFTGEL TURQUESA 25G,5.0,0.0,9.04,17.26730392472384
2024-03-01,CORANTE SOFTGEL VERDE FOLHA 25G FAB,2.0,0.0,8.48,17.26730392472384
2024-03-01,CORANTE SOFTGEL ROSA SECO 25G FAB,8.0,0.0,3.34,17.26730392472384
2024-03-01,CORTINA MET FRANJA ROSA OURO MUNDO BIZARRO,24.0,0.0,18.22,19.194962717823795
2024-03-01,CORTINA METALIZADA CANDY 100X200CM SILVER PLASTIC,2.0,0.0,18.2,17.26730392472384
2024-03-01,CORTADOR FLOR PLASTICO E INOX JG C/3 CROMUS,1.0,0.0,1.4714285714285713,17.26730392472384
2024-03-01,CORTADOR FLORES C/5 BLUESTAR,1.0,0.0,2.302,17.26730392472384
2024-03-01,CORANTE SOFTGEL MARROM 25G FAB,2.0,0.0,4.28,17.26730392472384
2024-03-01,CORANTE SOFTGEL LILAS 25G FAB,1.0,0.0,1.92,17.26730392472384
2024-03-01,CORANTE SOFT GEL LILAS 25G MIX,4.0,0.0,8.4,17.26730392472384
2024-03-01,CORANTE SOFT GEL MARFIM 15G MAGO,6.0,0.0,8.54,17.26730392472384
2024-03-01,CORANTE SOFT GEL MARROM 60ML MAGO,9.0,0.0,15.96,17.26730392472384
2024-03-01,CORANTE SOFT GEL PINK 15G MAGO,41.0,0.0,36.5,27.088629035089365
2024-03-01,CORANTE SOFT GEL PINK 25G MIX,12.0,0.0,13.32,17.66365649221949
2024-03-01,CORANTE SOFT GEL PRETO 15G MAGO,25.0,0.0,29.72,33.20489885077114
2024-03-01,CORANTE SOFT GEL PRETO 60ML MAGO,23.0,0.0,37.45112,21.93565512525938
2024-03-01,CORANTE SOFT GEL ROSA 60ML MAGO,9.0,0.0,13.44,17.26730392472384
2024-03-01,CORANTE SOFT GEL ROSA BEBE 15G MAGO,25.0,0.0,26.57516,27.088629035089365
2024-03-01,CORANTE SOFT GEL ROSA CEREJA 25G MIX,10.0,0.0,6.64,17.26730392472384
2024-03-01,CORANTE SOFT GEL ROSA CHICLETE 15G MAGO,7.0,0.0,10.78,19.194962717823795
2024-03-01,CORANTE SOFT GEL ROSA CHICLETE 60G MAGO,2.0,0.0,5.22,17.26730392472384
2024-03-01,CORANTE SOFT GEL ROSA INTENSO 25G MIX,21.0,0.0,14.56,17.66365649221949
2024-03-01,CORANTE SOFT GEL PRETO INT 25G MIX,16.0,0.0,12.6,17.66365649221949
2024-03-01,CORANTE SOFT GEL ROSA PINK 60ML MAGO,14.0,0.0,10.62,17.26730392472384
2024-03-01,CORANTE SOFT GEL LARANJA 25G MIX,10.0,0.0,9.12,17.26730392472384
2024-03-01,CORANTE SOFT GEL AMARELO GEMA 25G MIX,8.0,0.0,11.28,17.66365649221949
2024-03-01,CORANTE SOFT GEL AMARELO GEMA 60ML MAGO,6.0,0.0,8.48,17.26730392472384
2024-03-01,CORANTE SOFT GEL AZUL 15G MAGO,42.0,0.0,53.38,48.41920189098498
2024-03-01,CORANTE SOFT GEL AZUL 60G MAGO,23.0,0.0,38.26278,21.93565512525938
2024-03-01,CORANTE SOFT GEL AZUL ANIS 25G MIX,13.0,0.0,20.46,17.66365649221949
2024-03-01,CORANTE SOFT GEL AZUL JEANS 25G MIX,5.0,0.0,2.7,17.26730392472384
2024-03-01,CORANTE SOFT GEL AZUL JEANS 60ML MAGO,5.0,0.0,4.78,17.26730392472384
2024-03-01,CORANTE SOFT GEL AZUL MARINHO 15G MAGO,22.0,0.0,25.18,19.591315285319446
2024-03-01,CORANTE SOFT GEL LARANJA 60ML MAGO,13.0,0.0,7.38,17.26730392472384
2024-03-01,CORANTE SOFT GEL AZUL MARINHO 25G MIX,11.0,0.0,10.34,17.26730392472384
2024-03-01,CORANTE SOFT GEL AZUL TURQUESA 60ML MAGO,3.0,0.0,3.84,17.26730392472384
2024-03-01,CORANTE SOFT GEL BRANCO 15G MAGO,9.0,0.0,8.16,17.26730392472384
2024-03-01,CORANTE SOFT GEL BRANCO 60ML MAGO,3.0,0.0,5.86,17.26730392472384
2024-03-01,CORANTE SOFT GEL BRANCO LEITE 25G MIX,4.0,0.0,10.26,17.26730392472384
2024-03-01,CORANTE SOFT GEL CORAL 15G MAGO,4.0,0.0,5.36,17.26730392472384
2024-03-01,CORANTE SOFT GEL LARANJA 15G MAGO,17.0,0.0,32.68,19.591315285319446
2024-03-01,CORANTE SOFT GEL AZUL MARINHO 60G MAGO,19.0,0.0,16.12,17.66365649221949
2024-03-01,CORANTE SOFT GEL ROSA SECO 15G MAGO,6.0,0.0,5.3,17.26730392472384
2024-03-01,CORANTE SOFT GEL ROSA SECO 60ML MAGO,1.0,0.0,2.576666666666666,17.26730392472384
2024-03-01,CORANTE SOFT GEL VIOLETA 25G MIX,5.0,0.0,4.32,17.26730392472384
2024-03-01,CORANTE SOFT GEL VIOLETA 60ML MAGO,12.0,0.0,6.52,17.26730392472384
2024-03-01,CORANTE SOFTGEL AMARELO 25G FAB,3.0,0.0,3.4999999999999996,17.26730392472384
2024-03-01,CORANTE SOFTGEL AMARELO GEMA 25G FAB,4.0,0.0,5.36,17.26730392472384
2024-03-01,CORANTE SOFTGEL AMARELO NEON 25G FAB,2.0,0.0,2.22,17.26730392472384
2024-03-01,CORANTE SOFTGEL AZUL 60G FAB,1.0,0.0,2.9333333333333336,17.26730392472384
2024-03-01,CORANTE SOFT GEL VINHO BORDO 25G MIX,4.0,0.0,2.66,17.26730392472384
2024-03-01,CORANTE SOFTGEL AZUL MARINHO 25G FAB,3.0,0.0,8.64288,17.26730392472384
2024-03-01,CORANTE SOFTGEL AZUL ROYAL 25G MIX,6.0,0.0,15.24,17.26730392472384
2024-03-01,CORANTE SOFTGEL BRANCO 25G FAB,2.0,0.0,3.07678,17.26730392472384
2024-03-01,CORANTE SOFTGEL LARANJA NEON 25G FAB,1.0,0.0,8.043333333333333,17.26730392472384
2024-03-01,CORANTE SOFTGEL AZUL BEBE 25G MIX,3.0,0.0,7.46,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERMELHO NOEL 25G MIX,12.0,0.0,16.44,20.007996332159426
2024-03-01,CORANTE SOFT GEL VERMELHO NATAL 25G MIX,20.0,0.0,53.72,19.591315285319446
2024-03-01,CORANTE SOFT GEL VERMELHO MORANGO 25G MIX,13.0,0.0,19.64,19.591315285319446
2024-03-01,CORANTE SOFT GEL ROXO UVA 15G MAGO,20.0,0.0,15.98,19.194962717823795
2024-03-01,CORANTE SOFT GEL ROXO UVA 60G MAGO,9.0,0.0,8.39332,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE 60ML MAGO,34.0,0.0,20.1231,17.66365649221949
2024-03-01,CORANTE SOFT GEL VERDE FOLHA 25G MIX,15.0,0.0,18.68996,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE FOLHA 60ML MAGO,5.0,0.0,10.04444,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE HORTELA 25G MIX,17.0,0.0,23.06,17.66365649221949
2024-03-01,CORANTE SOFT GEL VERDE LIMAO 25G MIX,10.0,0.0,6.86,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE LIMAO 60ML MAGO,2.0,0.0,5.96,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE MENTA 15G MAGO,12.0,0.0,8.42,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE MENTA 60ML MAGO,1.0,0.0,4.913333333333333,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE SECO 15G MAGO,6.0,0.0,4.46,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE SECO 60G MAGO,5.0,0.0,4.843013333333333,17.26730392472384
2024-03-01,CORANTE SOFT GEL VERDE15G MAGO,31.0,0.0,18.9,25.31123253350556
2024-03-01,CORANTE SOFT GEL VERMELHO 15G MAGO,22.0,0.0,41.14,38.55381302354149
2024-03-01,CORANTE SOFT GEL VERMELHO 60ML MAGO,48.0,0.0,43.18,38.57715015463165
2024-03-01,CORANTE SOFT GEL VERMELHO MARSALA 60G MAGO,4.0,0.0,18.24,17.26730392472384
2024-03-01,CORANTE VERMELHO NATAL 10ML MIX,16.0,0.0,36.64,17.26730392472384
2024-03-01,COPO DIAMANTICO AMARELO LIMAO 20ML C/10 PLASTILANIA,2.0,0.0,6.24,17.26730392472384
2024-03-01,COPO DIAMANTICO AMARELO OURO 20ML C/10 PLASTILANIA,5.0,0.0,8.46,17.26730392472384
2024-03-01,COPO DIAMANTICO AZUL 20ML C/10 PLASTILANIA,11.0,0.0,24.58,17.66365649221949
2024-03-01,COPO DIAMANTICO BRANCO 20ML C/10 PLASTILANIA,7.0,0.0,29.64,25.16097024198941
2024-03-01,COPO DIAMANTICO CRISTAL 20ML C/10 PLASTILANIA,2.0,0.0,20.3,24.54387689059414
2024-03-01,COPO DIAMANTICO LILAS 20ML C/10 PLASTILANIA,11.0,0.0,12.96,17.26730392472384
2024-03-01,COPO DIAMANTICO PRETO 20ML C10 PLASTILANIA,6.0,0.0,8.88,17.26730392472384
2024-03-01,COPO DIAMANTICO ROSA 20ML C/10 PLASTILANIA,25.0,0.0,12.52,19.194962717823795
2024-03-01,COPO GOLD CRISTAL 150ML C/50 COPAZA,5.0,0.0,17.02,17.26730392472384
2024-03-01,COPO DIAMANTE C/10 180ML PLASTILANIA,6.0,0.0,9.26,17.26730392472384
2024-03-01,COPO DESC PP TRANSP 550ML 50UN CRISTALCOPO,42.0,0.0,59.04,52.965286146975146
2024-03-01,COPO CRYSTAL 300ML COLOR BIO AZUL C/25 TRIKTRIK,2.0,0.0,6.24,17.26730392472384
2024-03-01,COPO CRYSTAL 300ML COLOR BIO LARANJA C/25 TRIKTRIK,3.0,0.0,3.66,17.26730392472384
2024-03-01,COPO CRYSTAL 300ML COLOR BIO ROSA C/25 TRIKTRIK,12.0,0.0,9.04,17.26730392472384
2024-03-01,COPO CRYSTAL 300ML COLOR BIO VD C/25 TRIKTRIK,2.0,0.0,4.913333333333334,17.26730392472384
2024-03-01,COPO CRYSTAL 30ML COLOR BIO AZUL C/10 TRIKTRIK,49.0,0.0,13.72,19.591315285319446
2024-03-01,COPO CRYSTAL 30ML COLOR BIO LARANJA C/10 TRIKTRIK,11.0,0.0,11.9,17.26730392472384
2024-03-01,COPO CRYSTAL 30ML COLOR BIO ROSA C/10 TRIKTRIK,64.0,0.0,32.92,23.77992630790126
2024-03-01,COPO CRYSTAL 30ML COLOR BIO VERDE C/10 TRIKTRIK,23.0,0.0,40.18,70.40722235924284
2024-03-01,COPO CRYSTAL BELLO 150ML C/25 PLASTILANIA,30.0,0.0,76.26,52.965286146975146
2024-03-01,COPO CRYSTAL BELLO 200ML C/25 PLASTILANIA,4.0,0.0,42.86,30.50988441475976
2024-03-01,COPO CRYSTAL BELLO 250ML C/25 PLASTILANIA,18.0,0.0,47.78,44.92135753819343
2024-03-01,"COPO DE VIDRO JOY AMARELO 8x8x13,5 CROMUS",2.0,0.0,4.2,17.26730392472384
2024-03-01,"COPO DE VIDRO JOY VERDE 8x8x13,5 CROMUS",1.0,0.0,2.34,17.26730392472384
2024-03-01,COPO DESC PP TRANSP 440ML 50UN CRISTALCOPO,94.0,0.0,182.26,167.72444932727882
2024-03-01,COPO CRYSTAL BIO COLOR NEON NATURAL 300ML C/25 TRIKTRIK,8.0,0.0,10.82,17.26730392472384
2024-03-01,COPO HOMEM DE FERRO 320ML PLASUTIL,15.0,0.0,10.5,23.38357374040561
2024-03-01,COPO PAPEL 200ML GALINHA PINTADINHA C/08 FESTCOLOR,3.0,0.0,2.9,17.26730392472384
2024-03-01,COPO PAPEL CIRCO AZUL C/10 SILVER,6.0,0.0,4.56,17.26730392472384
2024-03-01,COPO PAPEL 180ML DISNEY FROZEN REGINA,2.0,0.0,3.46,17.26730392472384
2024-03-01,COPO PAPEL CIRCO ROSA C/10 SILVER,1.0,0.0,3.8,17.26730392472384
2024-03-01,COPO PAPEL FELIZ ANIVERSARIO C/10 SILVER,2.0,0.0,5.08,17.26730392472384
2024-03-01,COPO PAPEL LISO AZUL BEBE C/10 SILVER,6.0,0.0,9.18,17.26730392472384
2024-03-01,COPO MINI CRISTAL 10ML C/20 PRAFESTA,3.0,0.0,35.18,24.54387689059414
2024-03-01,COPO JOY CUP TRANSPARENTE 400ML NEOPLAS,1.0,0.0,6.1,17.26730392472384
2024-03-01,COPO LD EPIC 330ML ROSA GLITTER DOURADO NEOPLAS,3.0,0.0,4.7,17.26730392472384
2024-03-01,COPO LILAS 40ML C/10 PLASTILANIA,1.0,0.0,11.04,17.26730392472384
2024-03-01,COPO MANIA FESTA AZUL C/30 300ML PRAFESTA,22.0,0.0,11.36,25.16097024198941
2024-03-01,COPO MANIA FESTA POA AZUL C/30 300ML PRAFESTA,8.0,0.0,9.8,17.26730392472384
2024-03-01,COPO MANIA FESTA POA ROSA C/30 300ML PRAFESTA,27.0,0.0,22.56,25.16097024198941
2024-03-01,COPO MANIA FESTA POA VERMELHO C/30 300ML PRAFESTA,3.0,0.0,8.46,17.26730392472384
2024-03-01,COPO MICKEY 320ML PLASUTIL,17.0,0.0,17.7,17.26730392472384
2024-03-01,COPO CRISTAL C/ TAMPA 101 C/10 100ML PLASTILANIA ,8.0,0.0,5.74,17.26730392472384
2024-03-01,COPO CRISTAL 45ML C/10 PLASTILANIA,27.0,0.0,11.66,19.194962717823795
2024-03-01,COPO 10ML AZUL C/50 PLASTILANIA,5.0,0.0,5.94,17.26730392472384
2024-03-01,COPO 10ML BRANCO C/50 PLASTILANIA,9.0,0.0,8.88,17.26730392472384
2024-03-01,COPO 10ML CRISTAL C/50 PLASTILANIA,38.0,0.0,12.0,20.007996332159426
2024-03-01,COPO 10ML LILAS C/50 PLASTILANIA,2.0,0.0,9.38,17.26730392472384
2024-03-01,COPO 10ML VERMELHO C/50 PLASTILANIA,3.0,0.0,5.1,17.26730392472384
2024-03-01,COPO 200ML PS DOURADO C/50 BELLOCOPO,12.0,0.0,30.339840000000002,17.26730392472384
2024-03-01,COPO 25ML AMARELO OURO C/10 PLASTILANIA,1.0,0.0,7.64,17.26730392472384
2024-03-01,COPO 25ML AZUL C/10 PLASTILANIA,6.0,0.0,16.04,17.26730392472384
2024-03-01,COPO 25ML CRISTAL C/10 PLASTILANIA,120.0,0.0,196.19384,69.65601743232409
2024-03-01,COPO 25ML LILAS C/10 PLASTILANIA,2.0,0.0,7.9,17.26730392472384
2024-03-01,COPO 25ML POA AMARELO LIMAO C/20 PLASTILANIA,6.0,0.0,7.82,17.26730392472384
2024-03-01,COPO 25ML POA C/20 PLASTILANIA,1.0,0.0,8.96288,17.26730392472384
2024-03-01,COPO 25ML POA LILAS C/20 PLASTILANIA,5.0,0.0,4.96,17.26730392472384
2024-03-01,COPO 25ML POA VERMELHO C/20 PLASTILANIA,1.0,0.0,6.36,17.26730392472384
2024-03-01,COOKIE GOTAS ALPINO 60G NESTLE,932.0,2739.169863896392,3986.76,8134.877218319604
2024-03-01,COOKIE GOTAS GALAK 60G NESTLE,26.0,0.0,54.58,38.55381302354149
2024-03-01,COOKIE CLASSIC CHOCOLATE 60G NESTLE,137.0,0.0,37.28,30.660146706275906
2024-03-01,COOKIE NEGRESCO 60G NESTLE,214.0,0.0,102.1,98.22123940293424
2024-03-01,COOKIE PRESTIGIO GOTAS DE CHOC 60G NESTLE,24.0,0.0,48.04,31.056499273771557
2024-03-01,COOKIE RECHEADO AO LEITE 78G NESTLE,6.0,0.0,28.82,68.47956356614289
2024-03-01,COOKIES TODDY BAUNILHA 133G,11.0,0.0,16.04,17.26730392472384
2024-03-01,COPO 330ML PP TRANSP 50UN CRISTALCOPO,160.0,175.2952570491172,265.32,212.35440560456053
2024-03-01,COPO 400ML BIO AMARELO C/25 TRIKTRIK,1.0,0.0,2.12,17.26730392472384
2024-03-01,COPO 400ML BIO AZUL CLARO C/25 TRIKTRIK,2.0,0.0,5.2,17.26730392472384
2024-03-01,COPO BIODEGRADÁVEL LILAS 200ML C/50 TRIK TRIK,12.0,0.0,16.52,17.66365649221949
2024-03-01,COPO BIODEGRADÁVEL MARROM 200ML C/50 TRIK TRIK,5.0,0.0,4.36,17.26730392472384
2024-03-01,COPO BIODEGRADÁVEL PINK 200ML C/50 TRIK TRIK,20.0,0.0,18.78,19.194962717823795
2024-03-01,COPO BIODEGRADÁVEL PRETO 200ML C/50 TRIK TRIK,22.0,0.0,19.4,19.194962717823795
2024-03-01,COPO BIODEGRADÁVEL ROSA 200ML C/50 TRIK TRIK,28.0,0.0,27.742780000000003,19.591315285319446
2024-03-01,COPO BIODEGRADÁVEL ROXO 200ML C/50 TRIK TRIK,11.0,0.0,16.68,17.66365649221949
2024-03-01,COPO BIODEGRADÁVEL VERDE 200ML C/50 TRIK TRIK,11.0,0.0,17.64,17.26730392472384
2024-03-01,COPO BIODEGRADÁVEL VERDE ESCURO 200ML C/50 TRIK TRIK,17.0,0.0,15.586680000000001,17.66365649221949
2024-03-01,COPO BIODEGRADÁVEL VERMELHO 200ML C/50 TRIK TRIK,21.0,0.0,34.06,19.591315285319446
2024-03-01,COPO BOLHA C/20 100ML FLIP,1.0,0.0,4.02,17.26730392472384
2024-03-01,COPO BIODEGRADÁVEL LARANJA 200ML C/50 TRIK TRIK,11.0,0.0,10.52,17.26730392472384
2024-03-01,COPO BRANCO 110ML C/100 COPAZA,9.0,0.0,8.62,17.26730392472384
2024-03-01,COPO BRANCO 80ML C/100 COPAZA,5.0,0.0,2.22,17.26730392472384
2024-03-01,COPO CASA MAGICA DA GABBY 320ML PLASUTIL,23.0,0.0,14.3,23.38357374040561
2024-03-01,COPO COM ORELHA MINNIE 500ML PLASUTIL,5.0,0.0,16.12,17.26730392472384
2024-03-01,COPO BIODEGRADÁVEL AZUL CLARO 200ML C/50 TRIK TRIK,30.0,0.0,25.58,21.93565512525938
2024-03-01,COPO BIODEGRADÁVEL AZUL 200ML C/50 TRIK TRIK,21.0,0.0,22.9,25.31123253350556
2024-03-01,COPO BIODEGRADÁVEL AMARELO 200ML C/50 TRIK TRIK,9.0,0.0,7.86,17.26730392472384
2024-03-01,COPO 40ML CRISTAL C/10 PLASTILANIA,32.0,0.0,124.4,66.21142492156358
2024-03-01,COPO 40ML PRETO C/10 PLASTILANIA,15.0,0.0,12.12,17.26730392472384
2024-03-01,COPO AMARELO OURO 10ML C/50 PLASTILANIA,1.0,0.0,5.84,17.26730392472384
2024-03-01,COPO AMARELO OURO 40ML C/10 PLASTILANIA,1.0,0.0,4.28,17.26730392472384
2024-03-01,COPO AMERICANO BIO AZUL 400ML C/25 TRIKTRIK,6.0,0.0,5.66,17.26730392472384
2024-03-01,COPO AMERICANO BIO PRETO 400ML C/25 TRIKTRIK,4.0,0.0,5.48,17.26730392472384
2024-03-01,COPO AMERICANO BIO VERMELHO 400ML C/25 TRIKTRIK,4.0,0.0,5.48,17.26730392472384
2024-03-01,COPO ANIMAIS PS 350ML DOG AZUL TIFFANY,2.0,0.0,8.32,17.26730392472384
2024-03-01,COPO BABY ANIMAIS PP 350ML DOG PRETO,3.0,0.0,6.78,17.26730392472384
2024-03-01,COPO BABY ANIMAIS PP 350ML UNIC BALAO ROSA BEBE,1.0,0.0,29.68,23.38357374040561
2024-03-01,COPO BIO DOURADO 200ML C/50 TRIK TRIK,2.0,0.0,17.22,17.26730392472384
